LeMond Revolution,FW 0.31,HW 1.0,STN,220509,8:25,,,
1:13:16,34.2,41.4,150,122,95,748,15,0
1:13:17,34.2,41.4,150,122,95,748,15,0
1:13:18,34.2,41.4,150,122,95,748,15,0
1:13:19,34.2,41.4,150,122,95,748,15,0
1:13:20,34.2,41.5,150,120,95,748,15,0
1:13:21,34.2,41.5,150,120,95,748,15,0
1:13:22,34.2,41.5,150,120,95,749,15,0
1:13:23,34.2,41.5,150,118,95,749,15,0
1:13:24,34.2,41.5,150,118,95,749,15,0
1:13:25,34.2,41.5,150,118,95,749,15,0
1:13:26,34.2,41.5,150,118,95,749,15,0
1:13:27,34.2,41.5,150,118,95,749,15,0
1:13:28,34.2,41.5,150,102,95,749,15,0
1:13:29,34.2,41.5,150,102,95,750,15,0
1:13:30,34.2,41.5,150,102,95,750,15,0
1:13:31,34.2,41.6,150,102,95,750,15,0
1:13:32,34.2,41.6,150,100,95,750,15,0
1:13:33,34.2,41.6,150,100,95,750,15,0
1:13:34,34.2,41.6,150,100,95,751,15,0
1:13:35,34.2,41.6,150,98,95,751,15,0
1:13:36,34.2,41.6,150,98,95,751,15,0
1:13:37,34.2,41.6,150,98,95,751,15,0
1:13:38,34.2,41.6,150,96,95,751,15,0
1:13:39,34.2,41.6,150,96,95,751,15,0
1:13:40,34.2,41.6,150,96,95,752,15,0
1:13:41,34.2,41.6,150,96,95,752,15,0
1:13:42,34.2,41.7,150,94,95,752,15,0
1:13:43,33.8,41.7,150,94,94,752,15,0
1:13:44,33.8,41.7,150,92,94,752,15,0
1:13:45,34.6,41.7,150,92,96,752,14,0
1:13:46,34.6,41.7,150,92,96,753,14,0
1:13:47,34.6,41.7,150,95,96,753,14,0
1:13:48,34.2,41.7,150,95,95,753,15,0
1:13:49,34.2,41.7,150,104,95,753,15,0
1:13:50,34.2,41.7,150,104,95,753,15,0
1:13:51,34.6,41.7,150,104,96,753,14,0
1:13:52,34.6,41.8,150,104,96,754,14,0
1:13:53,34.6,41.8,150,104,96,754,14,0
1:13:54,34.6,41.8,150,104,96,754,14,0
1:13:55,34.6,41.8,150,104,96,754,14,0
1:13:56,34.6,41.8,150,102,96,754,14,0
1:13:57,34.6,41.8,150,102,96,755,14,0
1:13:58,34.6,41.8,150,102,96,755,14,0
1:13:59,34.6,41.8,150,102,96,755,14,0
1:14:00,34.6,41.8,150,102,96,755,14,0
1:14:01,34.6,41.8,150,102,96,755,14,0
1:14:02,34.6,41.8,150,100,96,755,14,0
1:14:03,34.6,41.9,150,100,96,756,14,0
1:14:04,34.6,41.9,150,100,96,756,14,0
1:14:05,34.6,41.9,150,100,96,756,14,0
1:14:06,34.6,41.9,150,100,96,756,14,0
1:14:07,34.6,41.9,150,100,96,756,14,0
1:14:08,34.6,41.9,150,100,96,756,14,0
1:14:09,34.6,41.9,150,100,96,757,14,0
1:14:10,34.6,41.9,150,98,96,757,14,0
1:14:11,34.6,41.9,150,98,96,757,14,0
1:14:12,34.6,41.9,150,98,96,757,14,0
1:14:13,34.6,42,150,98,96,757,14,0
1:14:14,34.6,42,150,97,96,758,14,0
1:14:15,34.6,42,150,97,96,758,14,0
1:14:16,34.6,42,150,97,96,758,14,0
1:14:17,34.6,42,150,97,96,758,14,0
1:14:18,34.6,42,150,97,96,758,14,0
1:14:19,34.6,42,150,95,96,758,14,0
1:14:20,34.2,42,150,95,95,759,15,0
1:14:21,34.2,42,150,95,95,759,15,0
1:14:22,34.2,42,150,95,95,759,15,0
1:14:23,34.6,42,150,95,96,759,14,0
1:14:24,34.9,42.1,150,100,97,759,14,0
1:14:25,35.3,42.1,150,100,98,759,14,0
1:14:26,35.3,42.1,150,100,98,760,14,0
1:14:27,34.9,42.1,150,100,97,760,14,0
1:14:28,34.9,42.1,150,98,97,760,14,0
1:14:29,34.9,42.1,150,98,97,760,14,0
1:14:30,34.9,42.1,150,98,97,760,14,0
1:14:31,34.9,42.1,150,98,97,760,14,0
1:14:32,34.6,42.1,150,99,96,761,14,0
1:14:33,34.6,42.1,150,99,96,761,14,0
1:14:34,34.2,42.2,150,99,95,761,15,0
1:14:35,34.2,42.2,150,99,95,761,15,0
1:14:36,33.8,42.2,150,99,94,761,15,0
1:14:37,34.2,42.2,150,99,95,762,15,0
1:14:38,34.9,42.2,150,97,97,762,14,0
1:14:39,34.9,42.2,150,97,97,762,14,0
1:14:40,34.9,42.2,150,97,97,762,14,0
1:14:41,34.6,42.2,150,97,96,762,14,0
1:14:42,34.6,42.2,150,97,96,762,14,0
1:14:43,34.6,42.2,150,95,96,763,14,0
1:14:44,34.6,42.3,150,95,96,763,14,0
1:14:45,34.9,42.3,150,95,97,763,14,0
1:14:46,34.9,42.3,150,95,97,763,14,0
1:14:47,34.9,42.3,150,95,97,763,14,0
1:14:48,34.9,42.3,150,95,97,763,14,0
1:14:49,34.6,42.3,150,95,96,764,14,0
1:14:50,34.6,42.3,150,95,96,764,14,0
1:14:51,34.6,42.3,150,95,96,764,14,0
1:14:52,34.6,42.3,150,93,96,764,14,0
1:14:53,34.6,42.3,150,93,96,764,14,0
1:14:54,34.6,42.3,150,93,96,764,14,0
1:14:55,34.6,42.4,150,93,96,765,14,0
1:14:56,34.6,42.4,150,93,96,765,14,0
1:14:57,34.2,42.4,150,93,95,765,15,0
1:14:58,34.2,42.4,150,91,95,765,15,0
1:14:59,34.2,42.4,150,91,95,765,15,0
1:15:00,34.2,42.4,150,91,95,766,15,0
1:15:01,34.2,42.4,150,91,95,766,15,0
1:15:02,34.2,42.4,150,91,95,766,15,0
1:15:03,34.2,42.4,150,89,95,766,15,0
1:15:04,34.2,42.4,150,89,95,766,15,0
1:15:05,34.2,42.5,150,89,95,766,15,0
1:15:06,34.2,42.5,150,89,95,767,15,0
1:15:07,34.2,42.5,150,89,95,767,15,0
1:15:08,34.2,42.5,150,94,95,767,15,0
1:15:09,34.2,42.5,150,94,95,767,15,0
1:15:10,34.2,42.5,150,94,95,767,15,0
1:15:11,34.2,42.5,150,92,95,767,15,0
1:15:12,34.2,42.5,150,92,95,768,15,0
1:15:13,34.2,42.5,150,92,95,768,15,0
1:15:14,34.2,42.5,150,92,95,768,15,0
1:15:15,34.2,42.5,150,92,95,768,15,0
1:15:16,34.6,42.6,150,92,96,768,14,0
1:15:17,34.6,42.6,150,90,96,768,14,0
1:15:18,34.2,42.6,150,90,95,769,15,0
1:15:19,34.2,42.6,150,90,95,769,15,0
1:15:20,34.2,42.6,150,88,95,769,15,0
1:15:21,34.2,42.6,150,88,95,769,15,0
1:15:22,34.2,42.6,150,88,95,769,15,0
1:15:23,34.2,42.6,150,88,95,770,15,0
1:15:24,34.2,42.6,150,86,95,770,15,0
1:15:25,34.2,42.6,150,86,95,770,15,0
1:15:26,34.2,42.7,150,116,95,770,15,0
1:15:27,34.2,42.7,150,116,95,770,15,0
1:15:28,34.2,42.7,150,116,95,770,15,0
1:15:29,34.2,42.7,150,116,95,771,15,0
1:15:30,34.2,42.7,150,116,95,771,15,0
1:15:31,34.2,42.7,150,114,95,771,15,0
1:15:32,34.2,42.7,150,114,95,771,15,0
1:15:33,34.2,42.7,150,114,95,771,15,0
1:15:34,34.2,42.7,150,114,95,771,15,0
1:15:35,34.2,42.7,150,114,95,772,15,0
1:15:36,34.2,42.7,150,114,95,772,15,0
1:15:37,34.2,42.8,150,112,95,772,15,0
1:15:38,34.2,42.8,150,112,95,772,15,0
1:15:39,34.2,42.8,150,112,95,772,15,0
1:15:40,34.2,42.8,150,112,95,772,15,0
1:15:41,34.2,42.8,150,110,95,773,15,0
1:15:42,34.2,42.8,150,110,95,773,15,0
1:15:43,34.2,42.8,150,110,95,773,15,0
1:15:44,34.2,42.8,150,110,95,773,15,0
1:15:45,34.2,42.8,150,108,95,773,15,0
1:15:46,34.6,42.8,150,108,96,774,14,0
1:15:47,34.2,42.9,150,108,95,774,15,0
1:15:48,34.2,42.9,150,106,95,774,15,0
1:15:49,34.6,42.9,150,106,96,774,14,0
1:15:50,34.6,42.9,150,106,96,774,14,0
1:15:51,34.9,42.9,150,105,97,774,14,0
1:15:52,35.3,42.9,150,105,98,775,14,0
1:15:53,35.3,42.9,150,105,98,775,14,0
1:15:54,34.6,42.9,150,105,96,775,14,0
1:15:55,34.2,42.9,150,105,95,775,15,0
1:15:56,34.2,42.9,150,103,95,775,15,0
1:15:57,34.2,42.9,150,103,95,775,15,0
1:15:58,34.2,43,150,103,95,776,15,0
1:15:59,36,43,150,103,100,776,14,0
1:16:00,36.7,43,150,101,102,776,14,0
1:16:01,36.7,43,150,101,102,776,14,0
1:16:02,36.7,43,150,101,102,776,14,0
1:16:03,36.4,43,150,101,101,776,14,0
1:16:04,34.9,43,150,101,97,777,14,0
1:16:05,35.3,43,150,99,98,777,14,0
1:16:06,34.9,43,150,99,97,777,14,0
1:16:07,34.9,43,150,99,97,777,14,0
1:16:08,34.9,43.1,150,99,97,777,14,0
1:16:09,34.6,43.1,150,99,96,778,14,0
1:16:10,34.9,43.1,150,97,97,778,14,0
1:16:11,33.8,43.1,150,97,94,778,15,0
1:16:12,34.2,43.1,150,97,95,778,15,0
1:16:13,34.2,43.1,150,105,95,778,15,0
1:16:14,34.2,43.1,150,105,95,778,15,0
1:16:15,34.2,43.1,150,105,95,779,15,0
1:16:16,34.2,43.1,150,105,95,779,15,0
1:16:17,34.2,43.1,150,105,95,779,15,0
1:16:18,34.2,43.2,150,105,95,779,15,0
1:16:19,34.2,43.2,150,103,95,779,15,0
1:16:20,34.2,43.2,150,103,95,779,15,0
1:16:21,33.8,43.2,150,108,94,780,15,0
1:16:22,33.8,43.2,150,108,94,780,15,0
1:16:23,34.2,43.2,150,108,95,780,15,0
1:16:24,34.2,43.2,150,106,95,780,15,0
1:16:25,33.8,43.2,150,106,94,780,15,0
1:16:26,33.8,43.2,150,106,94,780,15,0
1:16:27,33.8,43.2,150,106,94,781,15,0
1:16:28,33.8,43.2,150,104,94,781,15,0
1:16:29,33.8,43.3,150,104,94,781,15,0
1:16:30,33.8,43.3,150,104,94,781,15,0
1:16:31,33.5,43.3,150,104,93,781,15,0
1:16:32,33.8,43.3,150,104,94,782,15,0
1:16:33,33.8,43.3,150,102,94,782,15,0
1:16:34,33.8,43.3,150,102,94,782,15,0
1:16:35,33.8,43.3,150,102,94,782,15,0
1:16:36,33.8,43.3,150,100,94,782,15,0
1:16:37,33.8,43.3,150,100,94,782,15,0
1:16:38,33.8,43.3,150,100,94,783,15,0
1:16:39,33.8,43.3,150,100,94,783,15,0
1:16:40,33.8,43.4,150,100,94,783,15,0
1:16:41,33.8,43.4,150,98,94,783,15,0
1:16:42,33.5,43.4,150,98,93,783,15,0
1:16:43,33.5,43.4,150,98,93,783,15,0
1:16:44,33.5,43.4,150,98,93,784,15,0
1:16:45,33.8,43.4,150,96,94,784,15,0
1:16:46,33.8,43.4,150,96,94,784,15,0
1:16:47,33.8,43.4,150,96,94,784,15,0
1:16:48,33.8,43.4,150,96,94,784,15,0
1:16:49,33.8,43.4,150,101,94,785,15,0
1:16:50,33.8,43.5,150,101,94,785,15,0
1:16:51,33.8,43.5,150,101,94,785,15,0
1:16:52,33.8,43.5,150,101,94,785,15,0
1:16:53,33.8,43.5,150,101,94,785,15,0
1:16:54,33.8,43.5,150,101,94,785,15,0
1:16:55,33.8,43.5,150,99,94,786,15,0
1:16:56,33.8,43.5,150,99,94,786,15,0
1:16:57,33.5,43.5,150,99,93,786,15,0
1:16:58,33.5,43.5,150,104,93,786,15,0
1:16:59,33.5,43.5,150,104,93,786,15,0
1:17:00,33.5,43.5,150,104,93,786,15,0
1:17:01,33.5,43.6,150,104,93,787,15,0
1:17:02,33.5,43.6,150,104,93,787,15,0
1:17:03,33.5,43.6,150,102,93,787,15,0
1:17:04,33.5,43.6,150,102,93,787,15,0
1:17:05,33.5,43.6,150,102,93,787,15,0
1:17:06,33.5,43.6,150,102,93,787,15,0
1:17:07,33.5,43.6,150,107,93,788,15,0
1:17:08,33.5,43.6,150,107,93,788,15,0
1:17:09,33.8,43.6,150,107,94,788,15,0
1:17:10,33.8,43.6,150,107,94,788,15,0
1:17:11,33.8,43.6,150,107,94,788,15,0
1:17:12,33.8,43.7,150,107,94,789,15,0
1:17:13,33.8,43.7,150,105,94,789,15,0
1:17:14,33.8,43.7,150,105,94,789,15,0
1:17:15,33.8,43.7,150,105,94,789,15,0
1:17:16,33.8,43.7,150,105,94,789,15,0
1:17:17,33.8,43.7,150,105,94,789,15,0
1:17:18,33.8,43.7,150,103,94,790,15,0
1:17:19,33.8,43.7,150,103,94,790,15,0
1:17:20,33.8,43.7,150,103,94,790,15,0
1:17:21,33.8,43.7,150,108,94,790,15,0
1:17:22,33.8,43.8,150,108,94,790,15,0
1:17:23,33.8,43.8,150,108,94,790,15,0
1:17:24,33.8,43.8,150,108,94,791,15,0
1:17:25,33.8,43.8,150,108,94,791,15,0
1:17:26,33.8,43.8,150,106,94,791,15,0
1:17:27,33.8,43.8,150,106,94,791,15,0
1:17:28,33.8,43.8,150,106,94,791,15,0
1:17:29,33.8,43.8,150,106,94,791,15,0
1:17:30,33.8,43.8,150,104,94,792,15,0
1:17:31,33.8,43.8,150,104,94,792,15,0
1:17:32,34.2,43.8,150,104,95,792,15,0
1:17:33,34.6,43.9,150,102,96,792,14,0
1:17:34,34.6,43.9,150,102,96,792,14,0
1:17:35,34.6,43.9,150,102,96,793,14,0
1:17:36,34.6,43.9,150,102,96,793,14,0
1:17:37,34.2,43.9,150,102,95,793,15,0
1:17:38,34.2,43.9,150,102,95,793,15,0
1:17:39,34.2,43.9,150,102,95,793,15,0
1:17:40,34.2,43.9,150,100,95,793,15,0
1:17:41,34.2,43.9,150,100,95,794,15,0
1:17:42,34.2,43.9,150,100,95,794,15,0
1:17:43,34.6,44,150,98,96,794,14,0
1:17:44,34.6,44,150,98,96,794,14,0
1:17:45,34.6,44,150,98,96,794,14,0
1:17:46,34.6,44,150,97,96,794,14,0
1:17:47,34.6,44,150,97,96,795,14,0
1:17:48,34.6,44,150,97,96,795,14,0
1:17:49,34.6,44,150,97,96,795,14,0
1:17:50,34.6,44,150,95,96,795,14,0
1:17:51,34.9,44,150,95,97,795,14,0
1:17:52,34.9,44,150,95,97,795,14,0
1:17:53,34.9,44,150,95,97,796,14,0
1:17:54,34.9,44.1,150,93,97,796,14,0
1:17:55,34.9,44.1,150,93,97,796,14,0
1:17:56,34.6,44.1,150,93,96,796,14,0
1:17:57,34.6,44.1,150,93,96,796,14,0
1:17:58,34.9,44.1,150,93,97,797,14,0
1:17:59,34.6,44.1,150,91,96,797,14,0
1:18:00,34.6,44.1,150,91,96,797,14,0
1:18:01,34.6,44.1,150,91,96,797,14,0
1:18:02,34.6,44.1,150,91,96,797,14,0
1:18:03,34.6,44.1,150,89,96,797,14,0
1:18:04,34.2,44.2,150,89,95,798,15,0
1:18:05,34.2,44.2,150,89,95,798,15,0
1:18:06,34.2,44.2,150,89,95,798,15,0
1:18:07,34.2,44.2,150,87,95,798,15,0
1:18:08,34.6,44.2,150,87,96,798,14,0
1:18:09,34.6,44.2,150,87,96,798,14,0
1:18:10,34.2,44.2,150,87,95,799,15,0
1:18:11,34.2,44.2,150,87,95,799,15,0
1:18:12,34.2,44.2,150,87,95,799,15,0
1:18:13,34.2,44.2,150,92,95,799,15,0
1:18:14,34.2,44.2,150,92,95,799,15,0
1:18:15,34.2,44.3,150,92,95,799,15,0
1:18:16,33.8,44.3,150,92,94,800,15,0
1:18:17,33.8,44.3,150,92,94,800,15,0
1:18:18,33.8,44.3,150,92,94,800,15,0
1:18:19,33.8,44.3,150,92,94,800,15,0
1:18:20,34.2,44.3,150,92,95,800,15,0
1:18:21,34.2,44.3,150,90,95,801,15,0
1:18:22,34.2,44.3,150,90,95,801,15,0
1:18:23,34.2,44.3,150,90,95,801,15,0
1:18:24,34.2,44.3,150,90,95,801,15,0
1:18:25,34.2,44.4,150,95,95,801,15,0
1:18:26,34.2,44.4,150,95,95,801,15,0
1:18:27,34.2,44.4,150,95,95,802,15,0
1:18:28,34.2,44.4,150,95,95,802,15,0
1:18:29,34.2,44.4,150,93,95,802,15,0
1:18:30,34.2,44.4,150,93,95,802,15,0
1:18:31,34.2,44.4,150,93,95,802,15,0
1:18:32,33.8,44.4,150,93,94,802,15,0
1:18:33,33.8,44.4,150,94,94,803,15,0
1:18:34,34.2,44.4,150,94,95,803,15,0
1:18:35,34.2,44.4,150,94,95,803,15,0
1:18:36,34.2,44.5,150,115,95,803,15,0
1:18:37,34.2,44.5,150,115,95,803,15,0
1:18:38,34.2,44.5,150,127,95,803,15,0
1:18:39,34.2,44.5,150,127,95,804,15,0
1:18:40,34.2,44.5,150,127,95,804,15,0
1:18:41,34.2,44.5,150,127,95,804,15,0
1:18:42,34.2,44.5,150,125,95,804,15,0
1:18:43,34.2,44.5,150,125,95,804,15,0
1:18:44,34.2,44.5,150,125,95,805,15,0
1:18:45,33.8,44.5,150,123,94,805,15,0
1:18:46,33.8,44.6,150,123,94,805,15,0
1:18:47,34.2,44.6,150,123,95,805,15,0
1:18:48,34.2,44.6,150,123,95,805,15,0
1:18:49,34.2,44.6,150,123,95,805,15,0
1:18:50,34.6,44.6,150,121,96,806,14,0
1:18:51,34.6,44.6,150,121,96,806,14,0
1:18:52,34.9,44.6,150,121,97,806,14,0
1:18:53,34.9,44.6,150,119,97,806,14,0
1:18:54,35.3,44.6,150,119,98,806,14,0
1:18:55,35.3,44.6,150,119,98,806,14,0
1:18:56,35.6,44.6,150,119,99,807,14,0
1:18:57,35.6,44.7,150,117,99,807,14,0
1:18:58,35.3,44.7,150,117,98,807,14,0
1:18:59,35.3,44.7,150,117,98,807,14,0
1:19:00,35.3,44.7,150,115,98,807,14,0
1:19:01,35.6,44.7,150,115,99,808,14,0
1:19:02,35.3,44.7,150,115,98,808,14,0
1:19:03,34.9,44.7,150,115,97,808,14,0
1:19:04,34.9,44.7,150,113,97,808,14,0
1:19:05,34.6,44.7,150,113,96,808,14,0
1:19:06,34.6,44.7,150,113,96,808,14,0
1:19:07,34.2,44.8,150,113,95,809,15,0
1:19:08,34.6,44.8,150,111,96,809,14,0
1:19:09,34.6,44.8,150,111,96,809,14,0
1:19:10,34.6,44.8,150,111,96,809,14,0
1:19:11,34.6,44.8,150,111,96,809,14,0
1:19:12,34.6,44.8,150,111,96,809,14,0
1:19:13,34.6,44.8,150,109,96,810,14,0
1:19:14,34.6,44.8,150,109,96,810,14,0
1:19:15,34.6,44.8,150,109,96,810,14,0
1:19:16,34.6,44.8,150,109,96,810,14,0
1:19:17,34.6,44.9,150,109,96,810,14,0
1:19:18,34.2,44.9,150,107,95,810,15,0
1:19:19,34.2,44.9,150,107,95,811,15,0
1:19:20,34.2,44.9,150,107,95,811,15,0
1:19:21,34.2,44.9,150,107,95,811,15,0
1:19:22,34.9,44.9,150,107,97,811,14,0
1:19:23,34.9,44.9,150,107,97,811,14,0
1:19:24,34.6,44.9,150,105,96,812,14,0
1:19:25,34.2,44.9,150,105,95,812,15,0
1:19:26,34.2,44.9,150,105,95,812,15,0
1:19:27,34.2,44.9,150,105,95,812,15,0
1:19:28,34.2,45,150,105,95,812,15,0
1:19:29,34.2,45,150,103,95,812,15,0
1:19:30,34.2,45,150,103,95,813,15,0
1:19:31,34.2,45,150,106,95,813,15,0
1:19:32,34.2,45,150,106,95,813,15,0
1:19:33,34.2,45,150,106,95,813,15,0
1:19:34,34.2,45,150,104,95,813,15,0
1:19:35,34.2,45,150,104,95,813,15,0
1:19:36,34.2,45,150,104,95,814,15,0
1:19:37,34.2,45,150,104,95,814,15,0
1:19:38,34.2,45.1,150,102,95,814,15,0
1:19:39,34.2,45.1,150,102,95,814,15,0
1:19:40,34.2,45.1,150,102,95,814,15,0
1:19:41,34.6,45.1,150,102,96,814,14,0
1:19:42,34.6,45.1,150,100,96,815,14,0
1:19:43,34.6,45.1,150,100,96,815,14,0
1:19:44,34.6,45.1,150,100,96,815,14,0
1:19:45,34.2,45.1,150,100,95,815,15,0
1:19:46,34.2,45.1,150,98,95,815,15,0
1:19:47,34.2,45.1,150,98,95,816,15,0
1:19:48,34.6,45.1,150,98,96,816,14,0
1:19:49,34.9,45.2,150,103,97,816,14,0
1:19:50,34.9,45.2,150,103,97,816,14,0
1:19:51,34.9,45.2,150,103,97,816,14,0
1:19:52,34.9,45.2,150,103,97,816,14,0
1:19:53,34.9,45.2,150,101,97,817,14,0
1:19:54,34.9,45.2,150,101,97,817,14,0
1:19:55,34.9,45.2,150,101,97,817,14,0
1:19:56,34.6,45.2,150,101,96,817,14,0
1:19:57,34.6,45.2,150,99,96,817,14,0
1:19:58,34.6,45.2,150,99,96,817,14,0
1:19:59,34.9,45.2,150,99,97,817,14,0
1:20:00,34.9,45.3,150,99,97,818,14,0
1:20:01,34.9,45.3,150,99,97,818,14,0
1:20:02,34.9,45.3,150,99,97,818,14,0
1:20:03,35.3,45.3,150,97,98,818,14,0
1:20:04,34.9,45.3,150,97,97,818,14,0
1:20:05,34.9,45.3,150,97,97,818,14,0
1:20:06,34.9,45.3,150,97,97,819,14,0
1:20:07,34.9,45.3,150,97,97,819,14,0
1:20:08,34.9,45.3,150,95,97,819,14,0
1:20:09,34.9,45.3,150,95,97,819,14,0
1:20:10,34.9,45.3,150,95,97,819,14,0
1:20:11,34.9,45.4,150,95,97,819,14,0
1:20:12,34.9,45.4,150,95,97,820,14,0
1:20:13,34.9,45.4,150,95,97,820,14,0
1:20:14,34.9,45.4,150,95,97,820,14,0
1:20:15,34.9,45.4,150,93,97,820,14,0
1:20:16,34.9,45.4,150,93,97,820,14,0
1:20:17,34.9,45.4,150,93,97,820,14,0
1:20:18,34.6,45.4,150,93,96,821,14,0
1:20:19,34.6,45.4,150,93,96,821,14,0
1:20:20,34.2,45.4,150,93,95,821,15,0
1:20:21,34.2,45.4,150,93,95,821,15,0
1:20:22,34.6,45.5,150,91,96,821,14,0
1:20:23,34.6,45.5,150,91,96,821,14,0
1:20:24,34.6,45.5,150,91,96,822,14,0
1:20:25,34.6,45.5,150,91,96,822,14,0
1:20:26,34.6,45.5,150,94,96,822,14,0
1:20:27,34.6,45.5,150,94,96,822,14,0
1:20:28,34.6,45.5,150,94,96,822,14,0
1:20:29,34.6,45.5,150,94,96,822,14,0
1:20:30,34.6,45.5,150,94,96,823,14,0
1:20:31,34.9,45.5,150,98,97,823,14,0
1:20:32,34.9,45.6,150,98,97,823,14,0
1:20:33,34.9,45.6,150,98,97,823,14,0
1:20:34,34.9,45.6,150,97,97,823,14,0
1:20:35,34.9,45.6,150,97,97,824,14,0
1:20:36,34.9,45.6,150,97,97,824,14,0
1:20:37,34.9,45.6,150,97,97,824,14,0
1:20:38,34.9,45.6,150,95,97,824,14,0
1:20:39,34.9,45.6,150,95,97,824,14,0
1:20:40,34.9,45.6,150,95,97,824,14,0
1:20:41,34.9,45.6,150,95,97,825,14,0
1:20:42,34.9,45.6,150,95,97,825,14,0
1:20:43,34.9,45.7,150,93,97,825,14,0
1:20:44,34.9,45.7,150,93,97,825,14,0
1:20:45,34.9,45.7,150,93,97,825,14,0
1:20:46,34.9,45.7,150,94,97,825,14,0
1:20:47,34.9,45.7,150,94,97,825,14,0
1:20:48,34.9,45.7,150,94,97,826,14,0
1:20:49,34.6,45.7,150,94,96,826,14,0
1:20:50,34.6,45.7,150,94,96,826,14,0
1:20:51,34.6,45.7,150,94,96,826,14,0
1:20:52,34.6,45.7,150,94,96,826,14,0
1:20:53,34.6,45.7,150,95,96,826,14,0
1:20:54,34.6,45.8,150,95,96,827,14,0
1:20:55,34.2,45.8,150,95,95,827,15,0
1:20:56,34.2,45.8,150,95,95,827,15,0
1:20:57,34.2,45.8,150,95,95,827,15,0
1:20:58,34.2,45.8,150,93,95,827,15,0
1:20:59,34.2,45.8,150,93,95,828,15,0
1:21:00,34.2,45.8,150,93,95,828,15,0
1:21:01,35.3,45.8,150,93,98,828,14,0
1:21:02,37.1,45.8,150,93,103,828,13,0
1:21:03,39.6,45.8,150,93,110,828,13,0
1:21:04,41,45.9,150,93,114,828,12,0
1:21:05,40.7,45.9,150,93,113,829,12,0
1:21:06,40.7,45.9,150,91,113,829,12,0
1:21:07,41,45.9,150,91,114,829,12,0
1:21:08,41.4,45.9,150,91,115,829,12,0
1:21:09,42.5,45.9,150,91,118,829,12,0
1:21:10,44.3,45.9,150,91,123,829,11,0
1:21:11,42.5,45.9,150,91,118,830,12,0
1:21:12,40.3,45.9,150,96,112,830,12,0
1:21:13,39.2,46,150,96,109,830,13,0
1:21:14,37.4,46,150,96,104,830,13,0
1:21:15,36.4,46,150,94,101,830,14,0
1:21:16,35.6,46,150,94,99,830,14,0
1:21:17,35.3,46,150,94,98,831,14,0
1:21:18,34.9,46,150,94,97,831,14,0
1:21:19,34.9,46,150,92,97,831,14,0
1:21:20,34.9,46,150,92,97,831,14,0
1:21:21,34.9,46,150,92,97,831,14,0
1:21:22,34.6,46,150,92,96,832,14,0
1:21:23,34.6,46.1,150,90,96,832,14,0
1:21:24,34.6,46.1,150,90,96,832,14,0
1:21:25,34.6,46.1,150,90,96,832,14,0
1:21:26,34.6,46.1,150,90,96,832,14,0
1:21:27,34.2,46.1,150,95,95,832,15,0
1:21:28,34.6,46.1,150,95,96,833,14,0
1:21:29,34.9,46.1,150,95,97,833,14,0
1:21:30,35.6,46.1,150,95,99,833,14,0
1:21:31,35.3,46.1,150,0,98,833,14,0
1:21:32,34.9,46.1,150,0,97,833,14,0
1:21:33,34.9,46.2,150,0,97,833,14,0
1:21:34,35.3,46.2,150,0,98,834,14,0
1:21:35,34.9,46.2,150,70,97,834,14,0
1:21:36,34.9,46.2,150,70,97,834,14,0
1:21:37,34.9,46.2,150,70,97,834,14,0
1:21:38,34.6,46.2,150,70,96,834,14,0
1:21:39,34.2,46.2,150,101,95,835,15,0
1:21:40,34.6,46.2,150,101,96,835,14,0
1:21:41,34.6,46.2,150,101,96,835,14,0
1:21:42,34.6,46.2,150,101,96,835,14,0
1:21:43,34.6,46.2,150,99,96,835,14,0
1:21:44,34.6,46.3,150,99,96,835,14,0
1:21:45,34.6,46.3,150,99,96,836,14,0
1:21:46,34.9,46.3,150,97,97,836,14,0
1:21:47,34.9,46.3,150,97,97,836,14,0
1:21:48,34.9,46.3,150,97,97,836,14,0
1:21:49,34.9,46.3,150,97,97,836,14,0
1:21:50,34.9,46.3,150,97,97,836,14,0
1:21:51,34.6,46.3,150,113,96,837,14,0
1:21:52,34.6,46.3,150,121,96,837,14,0
1:21:53,34.6,46.3,150,121,96,837,14,0
1:21:54,34.6,46.4,150,121,96,837,14,0
1:21:55,34.6,46.4,150,121,96,837,14,0
1:21:56,34.6,46.4,150,121,96,837,14,0
1:21:57,34.6,46.4,150,125,96,838,14,0
1:21:58,34.6,46.4,150,125,96,838,14,0
1:21:59,34.6,46.4,150,125,96,838,14,0
1:22:00,34.6,46.4,150,127,96,838,14,0
1:22:01,34.6,46.4,150,127,96,838,14,0
1:22:02,34.6,46.4,150,127,96,838,14,0
1:22:03,34.6,46.4,150,127,96,839,14,0
1:22:04,34.6,46.4,150,127,96,839,14,0
1:22:05,34.6,46.5,150,127,96,839,14,0
1:22:06,34.6,46.5,150,125,96,839,14,0
1:22:07,34.6,46.5,150,125,96,839,14,0
1:22:08,34.9,46.5,150,125,97,839,14,0
1:22:09,34.9,46.5,150,125,97,840,14,0
1:22:10,34.9,46.5,150,125,97,840,14,0
1:22:11,34.9,46.5,150,125,97,840,14,0
1:22:12,34.9,46.5,150,123,97,840,14,0
1:22:13,34.9,46.5,150,123,97,840,14,0
1:22:14,34.9,46.5,150,123,97,840,14,0
1:22:15,34.9,46.5,150,126,97,841,14,0
1:22:16,34.9,46.6,150,128,97,841,14,0
